end_time_local,album_name,ms_played_minutes
2024-05,A Bar Song (Tipsy),0.2764666666666667
2024-05,MIRAI COVERS,0.26558333333333334
2024-05,Kung Fu Fighter,0.2583666666666667
2024-05,Human (Deluxe),0.23218333333333332
2024-05,1・2・3,0.22861666666666666
2024-05,うみねこのなく頃に musicbox Red(disc b),0.22235
2024-05,Will,0.20781666666666668
2024-05,Pokemon Yellow Theme (Red / Blue / Yellow),0.20763333333333334
2024-05,Some Nights,0.2076
2024-05,I Can't Handle Change,0.20681666666666668
2024-05,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",0.20473333333333332
2024-05,FREEDOM PIANO STORIES 4,0.20195
2024-05,劣等上等 feat. 鏡音リン・レン,0.20006666666666667
2024-05,Good Girl Gone Bad,0.19588333333333333
2024-05,Beauty Behind The Madness,0.19021666666666667
2024-05,Circus (Deluxe Version),0.18746666666666667
2024-05,カンタレラ,0.1863
2024-05,Voices,0.16291666666666665
2024-05,グレイテスト・アイドル,0.15893333333333332
2024-05,Partners In Crime,0.15341666666666667
2024-05,Lesley Gore Sings Of Mixed-Up Hearts,0.15015
2024-05,ツギハギスタッカート,0.14933333333333335
2024-05,Off the Wall,0.14281666666666668
2024-05,Happy Happy (Japan Anime Special),0.14256666666666667
2024-05,僕から君へ,0.1383
2024-05,MIKUNOPOLIS in LOS ANGELES “はじめまして、初音ミクです”,0.13795
2024-05,After Laughter,0.13776666666666668
2024-05,Discovery,0.13636666666666666
2024-05,Fallen,0.1357
2024-05,Pokemon HeartGold and SoulSilver Chiptunes,0.13545
2024-05,The Idol Episode 4,0.13436666666666666
2024-05,18 Months,0.1319
2024-05,teto territory (重音territory ～ ずっとテトのターン),0.12763333333333332
2024-05,Phobia,0.1269
2024-05,Mercury - Acts 1 & 2,0.12176666666666666
2024-05,十面相,0.11803333333333334
2024-05,アンドロイドガール,0.11768333333333333
2024-05,Color,0.11651666666666667
2024-05,Gawk,0.11456666666666666
2024-05,Two Faced Lovers,0.11455
2024-05,Modjo,0.11451666666666667
2024-05,triple baka (驫麤～とりぷるばか～),0.11413333333333334
2024-05,B'Day Deluxe Edition,0.11338333333333334
2024-05,Back To Black,0.11336666666666667
2024-05,FourFiveSeconds,0.11151666666666667
2024-05,HIGHEST IN THE ROOM,0.11141666666666666
2024-05,Arrival,0.11123333333333334
2024-05,Laundry Service,0.11096666666666667
2024-05,AM,0.11026666666666667
2024-05,Love Songs,0.10985
2024-05,DRIVE,0.10771666666666667
2024-05,Bangerz (Deluxe Version),0.10493333333333334
2024-05,Nightcall,0.10138333333333334
2024-05,reputation,0.10021666666666666
2024-05,ハレ晴レユカイ,0.09905
2024-05,I'll Cry If I Want To,0.09553333333333333
2024-05,SIGNALOID BOX,0.09528333333333333
2024-05,ベリーイージー,0.09528333333333333
2024-05,Global Warming: Meltdown (Deluxe Version),0.09518333333333333
2024-05,(III),0.09426666666666667
2024-05,Imaginary Appalachia,0.09288333333333333
2024-05,Bryson Tiller,0.0928
2024-05,The Black Parade,0.09166666666666667
2024-05,初音ミク「マジカルミライ 2014」 [Live],0.09100000000000001
2024-05,The Score,0.09013333333333333
2024-05,The Fame Monster,0.08945
2024-05,Scatman's World,0.08825
2024-05,The Album,0.08798333333333333
2024-05,NATE SMITH (DELUXE),0.08783333333333333
2024-05,Ambitions,0.08756666666666667
2024-05,あの・・旅の途中なんですケド。コンプリートパック,0.0871
2024-05,TV Animation BLEACH THE BLOOD WARFARE Original Soundtrack Ⅰ,0.08676666666666667
2024-05,Billy Elliot: The Original Cast Recording,0.0864
2024-05,ベンゼン\(^o^)/,0.08568333333333333
2024-05,Animal (Expanded Edition),0.08461666666666666
2024-05,Whitney,0.08396666666666666
2024-05,OFFICIAL ORANGE,0.08211666666666667
2024-05,GHOST,0.08141666666666666
2024-05,O My Heart,0.08006666666666666
2024-05,Life in Cartoon Motion,0.07911666666666667
2024-05,Vampire Weekend,0.07861666666666667
2024-05,UNDER NIGHT IN-BIRTH Exe:Late (Original Soundtrack),0.07855
2024-05,遊助 BEST 2009-2019 〜あの・・あっとゆー間だったんですケド。〜,0.07608333333333334
2024-05,All That We Needed,0.07573333333333333
2024-05,crystaL,0.07466666666666667
2024-05,Nasty,0.07413333333333333
2024-05,Alchemical: Volume 1,0.07408333333333333
2024-05,Recovery,0.07276666666666666
2024-05,RGB - True Color,0.07216666666666667
2024-05,Something Special,0.07201666666666667
2024-05,「劇場版ポケットモンスター ココ」テーマソング集,0.07003333333333334
2024-05,Spark the Electric Jester,0.06968333333333333
2024-05,Torches,0.06826666666666667
2024-05,Need You Now,0.06771666666666666
2024-05,The Anthology,0.0639
2024-05,Aja,0.06113333333333333
2024-05,DAISAN WAVE,0.0608
2024-05,Everything I Know About Love,0.060533333333333335
2024-05,トラボティック・チューン,0.06043333333333333
2024-05,I Should Coco (20th Anniversary Collector's Edition),0.05855
2024-05,Queen Elizabitch,0.05843333333333333
2024-05,System Of A Down,0.0583
2024-05,Doo-Wops & Hooligans,0.05765
2024-05,THE E.N.D. (THE ENERGY NEVER DIES),0.0571
2024-05,The Eyes of Tomorrow,0.0559
2024-05,Born This Way,0.05581666666666667
2024-05,Nine Track Mind,0.05581666666666667
2024-05,アカツキアライヴァル,0.05296666666666667
2024-05,砂の惑星 feat.初音ミク,0.05296666666666667
2024-05,Kanto (Themes from Pokemon Red and Blue),0.052616666666666666
2024-05,Kaze To Issho Ni,0.04585
2024-05,HATSUNE MIKU EXPO 2014 IN INDONESIA [Live],0.0448
2024-05,Higurashi when they cry Sound Collection Vol1 composed by dai,0.0448
2024-05,Shine,0.0448
2024-05,Aquarium,0.04443333333333333
2024-05,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],0.044083333333333335
2024-05,"Rise And Fall, Rage And Grace",0.04371666666666667
2024-05,RENAISSANCE,0.04256666666666667
2024-05,Dear Golden Witch -Umineko Sounds by Luck Ganriki- [Umineko No Nakukoroni / Ogonmusou],0.0416
2024-05,MILLION DOLLAR BABY,0.04016666666666667
2024-05,電彩想歌,0.04016666666666667
2024-05,Eight -THE BEST OF 八王子P-,0.03875
2024-05,ライトアップアンビバレンツ,0.03838333333333333
2024-05,Hopes And Fears,0.038033333333333336
2024-05,GOD EATER ORIGINAL SOUNDTRACK,0.037333333333333336
2024-05,The Game,0.037333333333333336
2024-05,中人,0.037333333333333336
2024-05,Attractive Museum,0.036616666666666665
2024-05,Kid Krow,0.03626666666666667
2024-05,...Baby One More Time (Digital Deluxe Version),0.0362
2024-05,Overexposed,0.0356
2024-05,Teenage Dream,0.034833333333333334
2024-05,An Awesome Wave,0.03448333333333333
2024-05,An Evening With Silk Sonic,0.03411666666666666
2024-05,Game Boy Colored,0.03395
2024-05,Love. Angel. Music. Baby.,0.03376666666666667
2024-05,Right Place Right Time,0.033666666666666664
2024-05,Cuz I Love You,0.03305
2024-05,Tom Tom Club,0.03211666666666667
2024-05,ボルテッカー,0.031733333333333336
2024-05,紅一葉,0.03163333333333333
2024-05,The Ringmaster,0.030566666666666666
2024-05,Skyfall,0.030183333333333333
2024-05,Freudian,0.030133333333333335
2024-05,Agents Of Fortune,0.02985
2024-05,Alone In Iz World,0.02985
2024-05,Death of a Bachelor,0.02985
2024-05,サラマンダー,0.029783333333333332
2024-05,Abattoir Blues / The Lyre of Orpheus,0.029766666666666667
2024-05,Scott Pilgrim vs. the World (Original Motion Picture Soundtrack),0.029416666666666667
2024-05,Dynasty,0.029166666666666667
2024-05,"Pokémon HeartGold, SoulSilver: Iconic Themes",0.02825
2024-05,Who You Are,0.02808333333333333
2024-05,Spirited Away Soundtrack,0.027733333333333332
2024-05,Comedy,0.027466666666666667
2024-05,GUTS,0.027366666666666668
2024-05,Kaikai Kitan / Ao No Waltz,0.027083333333333334
2024-05,SPiCa,0.027016666666666668
2024-05,Strange Trails,0.027016666666666668
2024-05,二次元ドリームフィーバー,0.027016666666666668
2024-05,Red Moon In Venus,0.026033333333333332
2024-05,Take The Heat Off Me,0.025916666666666668
2024-05,Abbey Road,0.0256
2024-05,ARTPOP,0.025233333333333333
2024-05,By the Way,0.02515
2024-05,Deep Down (feat. Never Dull),0.024883333333333334
2024-05,Feel Good Music,0.024766666666666666
2024-05,Hunting High and Low,0.024766666666666666
2024-05,壊セ壊セ,0.024516666666666666
2024-05,H2O,0.023983333333333332
2024-05,Jolene,0.023983333333333332
2024-05,Smoke + Mirrors,0.023816666666666667
2024-05,Bicep,0.023616666666666668
2024-05,In The Groove,0.0236
2024-05,Inner World Peace,0.0236
2024-05,Reggatta De Blanc,0.0236
2024-05,St. Elsewhere,0.0236
2024-05,Weezer,0.0236
2024-05,Wanted on Voyage,0.023183333333333334
2024-05,Love In The Future (Expanded Edition),0.0231
2024-05,September (sped up + slowed),0.0231
2024-05,The Heist,0.02275
2024-05,The Mollusk,0.02275
2024-05,Cheers to the Fall,0.022433333333333333
2024-05,Parade - Music from the Motion Picture Under the Cherry Moon,0.022433333333333333
2024-05,Unwritten,0.022433333333333333
2024-05,Yet Another Dig (feat. Alaska Thunderfuck),0.022433333333333333
2024-05,If You Can Believe Your Eyes & Ears,0.0224
2024-05,Swimming Pools (Drank),0.022383333333333335
2024-05,Ramones,0.022216666666666666
2024-05,Exit Tunes Academy Best 3,0.022033333333333332
2024-05,Business As Usual,0.021666666666666667
2024-05,Elephunk,0.021666666666666667
2024-05,Listen Without Prejudice Vol. 1,0.021283333333333335
2024-05,Appetite For Destruction,0.020966666666666668
2024-05,Hooked On A Feeling - 40th Anniversary Collection,0.020966666666666668
2024-05,What Happens Now?,0.0205
2024-05,Dookie,0.020316666666666667
2024-05,Rooty,0.020266666666666665
2024-05,FutureSex/LoveSounds,0.020116666666666668
2024-05,Gran Turismo,0.020116666666666668
2024-05,A Perfect Contradiction,0.0199
2024-05,Electra Heart,0.0199
2024-05,In A Tidal Wave Of Mystery,0.0199
2024-05,ATTENTION: MILEY LIVE,0.01955
2024-05,One Kiss (with Dua Lipa),0.01955
2024-05,涼宮ハルヒの憂鬱 キャラクターソング,0.019333333333333334
2024-05,Glory Days,0.0192
2024-05,You Don't Mess Around With Jim,0.019183333333333333
2024-05,ANTI,0.0191
2024-05,Bitch Better Have My Money,0.018833333333333334
2024-05,DECO*27 VOCALOID COLLECTION 2008~2012,0.018833333333333334
2024-05,Under My Skin,0.018833333333333334
2024-05,Along Came Jones,0.018566666666666665
2024-05,Fruit For Flies,0.018566666666666665
2024-05,Death of a Party Girl,0.018483333333333334
2024-05,Thriller,0.018133333333333335
2024-05,World Clique,0.018133333333333335
2024-05,Endless Summer Vacation,0.0178
2024-05,eternal sunshine,0.0178
2024-05,the record,0.0178
2024-05,F.A.M.E. (Expanded Edition),0.017766666666666667
2024-05,200 KM/H In The Wrong Lane,0.017416666666666667
2024-05,Krystal,0.0174
2024-05,Feel My Needs,0.016633333333333333
2024-05,Greatest,0.016633333333333333
2024-05,HIT ME HARD AND SOFT,0.016633333333333333
2024-05,Carry On,0.01635
2024-05,Silver Side Up,0.016316666666666667
2024-05,"Bigger, Better, Faster, More !",0.016
2024-05,Sempiternal,0.016
2024-05,Buffalo Springfield,0.015633333333333332
2024-05,Flood,0.015466666666666667
2024-05,MTV Unplugged In New York,0.015466666666666667
2024-05,Stick Season,0.015283333333333333
2024-05,Fireworks & Rollerblades,0.015083333333333334
2024-05,DNCE,0.014566666666666667
2024-05,Master of Puppets (Remastered Deluxe Box Set),0.014566666666666667
2024-05,Passing Through (Can't the Future Just Wait),0.014216666666666667
2024-05,Blood Harmony,0.01385
2024-05,Make Yourself,0.01385
2024-05,Nothing but the Beat 2.0,0.01385
2024-05,Shakira. (Expanded Edition),0.01385
2024-05,Too Low For Zero,0.01385
2024-05,True Genius,0.01315
2024-05,A Night At The Opera,0.0128
2024-05,A Rush of Blood to the Head,0.0128
2024-05,Chosen,0.012766666666666667
2024-05,Evolve,0.012433333333333333
2024-05,Let It Bleed,0.012433333333333333
2024-05,Melody of Certain Damaged Lemons,0.012433333333333333
2024-05,Shop: A Pop Opera,0.012433333333333333
2024-05,Upside Down,0.012433333333333333
2024-05,Inseparable,0.012216666666666667
2024-05,Lover,0.012133333333333333
2024-05,Bleach,0.012083333333333333
2024-05,Dreamboat Annie,0.011983333333333334
2024-05,Point Of Know Return,0.011983333333333334
2024-05,Ghost,0.011716666666666667
2024-05,Harry Styles,0.011366666666666667
2024-05,Heathens,0.011366666666666667
2024-05,This Is The Life,0.011366666666666667
2024-05,Toys In The Attic,0.011366666666666667
2024-05,Wolves,0.011366666666666667
2024-05,Haywire,0.011216666666666666
2024-05,Icky Thump,0.011016666666666666
2024-05,That's Life,0.011016666666666666
2024-05,Voulez-Vous,0.011016666666666666
2024-05,How To Be A Human Being,0.010816666666666667
2024-05,Younger Now,0.01065
2024-05,space girl,0.0103
2024-05,Mirror Mirror,0.00995
2024-05,For Lovers,0.0096
2024-05,Hotel Cabana,0.009233333333333333
2024-05,Melophobia,0.008883333333333333
2024-05,ATLAS,0.008533333333333334
2024-05,Hold On,0.008116666666666666
2024-05,hopeless fountain kingdom,0.007816666666666666
2024-05,Twilight,0.007466666666666667
2024-05,August And Everything After,0.0074
2024-05,Combat Rock (Remastered),0.0071
2024-05,Marvin's Marvelous Mechanical Museum,0.0071
2024-05,Waterloo,0.006383333333333334
2024-05,V,0.004816666666666667
2024-05,Trading Snakeoil for Wolftickets,0.0034
2024-05,Perfect (Exceeder),0.003183333333333333
2024-06,Legally Blonde The Musical (Original Broadway Cast Recording),43.88516666666666
2024-06,Crazy Ex-Girlfriend: Season 4 (Original Television Soundtrack),24.577516666666668
2024-06,Crazy Ex-Girlfriend: Season 2 (Original Television Soundtrack),18.662483333333334
2024-06,Teenage Dream: The Complete Confection,18.210966666666668
2024-06,REVAMPED,17.19161666666667
2024-06,"Crazy Ex-Girlfriend: Season 1 (Original Television Soundtrack, Vol. 2)",15.662666666666667
2024-06,"Crazy Ex-Girlfriend: Season 1 (Original Television Soundtrack, Vol. 1)",14.757783333333332
2024-06,Hamilton,14.680683333333334
2024-06,Six: The Musical (Studio Cast Recording),14.31675
2024-06,High School Musical 2,13.807466666666667
2024-06,Songs in the Key of Springfield,13.755966666666666
2024-06,The Bob's Burgers Music Album,13.0537
2024-06,Born This Way,13.039433333333333
2024-06,Red (Taylor's Version),12.645116666666668
2024-06,Fearless (Taylor's Version),12.11565
2024-06,ROCKMAN EXE SOUNDBOX,10.912083333333333
2024-06,HIT ME HARD AND SOFT,10.646516666666667
2024-06,Higurashi When they cry &Umineko When they cry nakunaku soro guitar -dai/M.Graveyard selection-i,10.527616666666667
2024-06,The Fame,10.103366666666666
2024-06,Dear Golden Witch -Umineko Sounds by Luck Ganriki- [Umineko No Nakukoroni / Ogonmusou],9.872266666666667
2024-06,涼宮ハルヒの完奏〜コンプリートサウンドトラック〜,9.585966666666668
2024-06,Bionic,9.191416666666667
2024-06,The Sound of Rusic,9.001316666666666
2024-06,うみねこのなく頃に散 musicbox Red,8.820133333333334
2024-06,4,8.441233333333333
2024-06,Crazy Ex-Girlfriend: Season 3 (Original Television Soundtrack),8.291516666666666
2024-06,Pink Friday,8.20055
2024-06,世界が夢見るユメノナカ/最終未来を見せて!,7.834666666666666
2024-06,The Pinkprint,7.638433333333333
2024-06,Falling into You,7.614433333333333
2024-06,THE TORTURED POETS DEPARTMENT,7.4495000000000005
2024-06,Title,7.422066666666667
2024-06,reputation,7.326583333333334
2024-06,My Everything,7.284866666666667
2024-06,"Glee: The Music, The Complete Season Three",7.054216666666667
2024-06,Motteke! Sailor Fuku,6.9028
2024-06,Oops!... I Did It Again,6.807
2024-06,Curtain Call: The Hits,6.740433333333334
2024-06,Future Nostalgia,6.712933333333333
2024-06,"The Baddest Bitches in Herstory (From ""Rupaul's Drag Race All Stars, Season 2"")",6.712483333333333
2024-06,Doo-Wops & Hooligans,6.615349999999999
2024-06,GAY BARZ,6.5446333333333335
2024-06,Whatever,6.477766666666667
2024-06,Warrior (Expanded Edition),6.355933333333333
2024-06,Planet Her,6.354866666666666
2024-06,1989 (Taylor's Version),6.251616666666667
2024-06,All Too Well (Sad Girl Autumn Version) - Recorded at Long Pond Studios,6.201183333333334
2024-06,Not Sorry Aboot It,6.00935
2024-06,Wicked,5.898666666666666
2024-06,MEGAMAN ZERO/ZX SOUND BOX,5.886666666666667
2024-06,One Of The Boys,5.808516666666667
2024-06,"Glee: The Music, The Complete Season One",5.756466666666666
2024-06,Loose,5.698816666666667
2024-06,Global Warming: Meltdown (Deluxe Version),5.652816666666666
2024-06,Umineko no nakuroni chiru musixbox Misty pithos dai's Selection,5.576650000000001
2024-06,Higurashi When They Cry 20th Anniversary thanks / you -Graduation-,5.4323999999999995
2024-06,Thanks You,5.3942000000000005
2024-06,"Read U Wrote U (Ellis Miah Mix) [feat. The Cast of RuPaul's Drag Race All Stars, Season 2]",5.36925
2024-06,Cosmic Thing,5.359583333333333
2024-06,RVR～ライジングボルテッカーズラップ～,5.346
2024-06,Lover,5.22035
2024-06,PCD,5.033883333333334
2024-06,Speak Now (Taylor's Version),5.033216666666667
2024-06,I AM...SASHA FIERCE,5.0056666666666665
2024-06,ペルソナQ シャドウ オブ ザ ラビリンス オリジナル・サウンドトラック,4.990433333333334
2024-06,1・2・3,4.989866666666667
2024-06,Lucid,4.943333333333333
2024-06,Never Say Never,4.9131
2024-06,Genesis.,4.79105
2024-06,Love?,4.747766666666666
2024-06,Till The World Ends (the Femme Fatale Remix) (feat. Nicki Minaj & Ke$ha),4.7371
2024-06,Love Tracks,4.687333333333333
2024-06,Raymond v Raymond (Expanded Edition),4.673033333333334
2024-06,Goldist [Umineko No Nakukoroni / Ogonmusou],4.66155
2024-06,マジLOVEレジェンドスター,4.61305
2024-06,The Writing's On The Wall,4.522216666666667
2024-06,The Bodyguard - Original Soundtrack Album,4.5182166666666665
2024-06,Cannibal (Expanded Edition),4.4963999999999995
2024-06,Uptown Special,4.494433333333333
2024-06,SOUR,4.487266666666667
2024-06,The Very Best of Bonnie Tyler,4.471633333333334
2024-06,V,4.468233333333334
2024-06,ATTENTION: MILEY LIVE,4.449816666666667
2024-06,E.P.S -Eiko PRIMARY SELECTION-,4.416033333333334
2024-06,Recovery,4.3938
2024-06,GAS GAS GAS,4.350666666666666
2024-06,"Glee: The Music, Volume 1",4.33555
2024-06,Little Voice,4.313766666666667
2024-06,GUTS (spilled),4.302183333333334
2024-06,The Truth About Love,4.21215
2024-06,Black Sheep (Brie Larson Vocal Version),4.129833333333333
2024-06,Memories...Do Not Open,4.1193333333333335
2024-06,Persona 3 Reload Original Soundtrack,4.090116666666667
2024-06,PRISM,4.083033333333333
2024-06,Celebration,4.071216666666667
2024-06,When The Sun Goes Down,4.06555
2024-06,ひぐらしのなく頃に奏,4.062483333333333
2024-06,Martina,4.052666666666667
2024-06,"Disney 2000s, Vol. 1",4.0311
2024-06,The Addams Family,3.9831
2024-06,Dreamland,3.9800833333333334
2024-06,Fantastic Magic,3.9726666666666666
2024-06,マジLOVE1000%,3.97
2024-06,Cuz I Love You,3.96875
2024-06,TROLLS (Original Motion Picture Soundtrack),3.9591
2024-06,VIDA,3.9532166666666666
2024-06,Good Girl Gone Bad,3.9345666666666665
2024-06,Dead END / 蒼穹の光,3.915766666666667
2024-06,Teenage Dream - Remix EP,3.9153333333333333
2024-06,Firebringer (Original Cast Recording),3.8749333333333333
2024-06,Mail on Sunday,3.8566666666666665
2024-06,Overexposed,3.8564333333333334
2024-06,Halcyon Nights,3.85355
2024-06,Sweetener,3.8468333333333335
2024-06,Stories,3.84355
2024-06,Unreal Unearth: Unheard,3.8373
2024-06,Magic Hour,3.8360833333333333
2024-06,The Best Of Crystal Waters,3.824883333333333
2024-06,Be Not Nobody,3.8112
2024-06,Teenage Dream,3.81115
2024-06,Ocean Eyes,3.8057666666666665
2024-06,LUBE // WET DREAM,3.789416666666667
2024-06,Blackout,3.7873
2024-06,Unapologetic,3.7524333333333333
2024-06,CLOUD NINE,3.746
2024-06,Circus (Deluxe Version),3.74
2024-06,Sorry For Party Rocking,3.73485
2024-06,Mario Vazquez,3.7268833333333333
2024-06,Dangerous Woman,3.7252
2024-06,21,3.7211
2024-06,Miku,3.7187333333333332
2024-06,Lucky,3.7105
2024-06,Nick Jonas X2,3.7031
2024-06,Trespassing (Deluxe Version),3.68635
2024-06,Goodbye Lullaby (Expanded Edition),3.6784333333333334
2024-06,A Katy or a Gaga (Music from the Episode),3.6751
2024-06,Wizards of Waverly Place,3.6708833333333333
2024-06,Who You Are,3.6546666666666665
2024-06,Turtleneck & Chain,3.64775
2024-06,Christina Aguilera (Expanded Edition),3.6262166666666666
2024-06,Rewrite The Stars,3.624
2024-06,Camila,3.621766666666667
2024-06,7/27,3.6187833333333335
2024-06,Snow Angel,3.6155166666666663
2024-06,The Best Damn Thing (Expanded Edition),3.61
2024-06,Fanmail,3.5733333333333333
2024-06,Thank You,3.56825
2024-06,Futurama Main Theme,3.5593666666666666
2024-06,31 Minutes to Takeoff,3.554883333333333
2024-06,1989,3.55435
2024-06,Let Go,3.5518666666666667
2024-06,Born Naked,3.5448833333333334
2024-06,Symphony (feat. Zara Larsson),3.540983333333333
2024-06,Future Friends,3.52485
2024-06,ペルソナ2 罪×罰 サウンドコレクション,3.52155
2024-06,The Papercut Chronicles II,3.516
2024-06,Bright Lights,3.5142166666666665
2024-06,Rapunzel’s Tangled Adventure: Plus Est En Vous,3.5122
2024-06,Ultimate Pitch Perfect,3.508283333333333
2024-06,In A Dream,3.4953166666666666
2024-06,"Glee: The Music, Season 4 Volume 1",3.4913333333333334
2024-06,Dua Lipa,3.4886666666666666
2024-06,COWBOY CARTER,3.4749166666666667
2024-06,Exit Trance Presents Umauma Dekiru Trance Wo Tsukuttemita 7 Shiharai Wa Makasero,3.4745
2024-06,I'm That Bitch,3.4570666666666665
2024-06,Legally Blonde,3.4444333333333335
2024-06,Glamazon,3.438416666666667
2024-06,Say So (feat. Nicki Minaj),3.437
2024-06,Songs About Jane: 10th Anniversary Edition,3.4366666666666665
2024-06,Millennium,3.42805
2024-06,Realness,3.4211
2024-06,Once on This Island (New Broadway Cast Recording),3.417333333333333
2024-06,Rokstarr,3.3977666666666666
2024-06,Britney (Digital Deluxe Version),3.3933333333333335
2024-06,What Is Love?,3.3893666666666666
2024-06,Feel Good Music,3.3831
2024-06,Red,3.3765666666666667
2024-06,Wilson Phillips,3.3714833333333334
2024-06,Love Stuff,3.36955
2024-06,The Fame Monster,3.3629666666666664
2024-06,Glee LGBTQIA+ Pride,3.355916666666667
2024-06,MDNA,3.3365
2024-06,Love. Angel. Music. Baby.,3.3308833333333334
2024-06,It's Raining Men,3.3245666666666667
2024-06,Illuminate,3.324
2024-06,Valentina,3.3235333333333332
2024-06,Radical Optimism,3.316666666666667
2024-06,Circles,3.31425
2024-06,20th Century Masters: The Millennium Collection: Best Of Gloria Gaynor,3.3011
2024-06,Battleground,3.2989166666666665
2024-06,umaretekitekurete arigatou,3.291933333333333
2024-06,Aladdin,3.28145
2024-06,Victory,3.276883333333333
2024-06,Lights,3.2761833333333334
2024-06,"Ogon Syndrome (From ""Umineko no Nakukoroni"")",3.27155
2024-06,Purse First - The Remixes,3.2676
2024-06,Up All Night,3.2625
2024-06,Back To Basics,3.236883333333333
2024-06,BE,3.23655
2024-06,American,3.2328333333333332
2024-06,Let The Road,3.2288833333333335
2024-06,Phenomenon (Cast Version),3.1944333333333335
2024-06,Queen Radio: Volume 1,3.1933333333333334
2024-06,Burlesque Original Motion Picture Soundtrack,3.186716666666667
2024-06,Señorita,3.1826666666666665
2024-06,Non-Stop Erotic Cabaret,3.1734666666666667
2024-06,No Strings Attached,3.15855
2024-06,MONTERO,3.1524666666666668
2024-06,Breakaway,3.1493333333333333
2024-06,Shawn Mendes,3.1485333333333334
2024-06,Animal (Expanded Edition),3.145583333333333
2024-06,Pray for the Wicked,3.1416
2024-06,Don't Let Me Down,3.0902666666666665
2024-06,Glee: The Music presents The Warblers,3.07755
2024-06,"Oración (From ""Pokémon: The Rise of Darkrai"")",3.0332333333333334
2024-06,The Blue Room,3.03285
2024-06,First Burn,3.0301666666666667
2024-06,"Glee: The Music, Volume 4",3.02755
2024-06,"Glee: The Music, The Power Of Madonna",3.0183166666666668
2024-06,Happiness Begins,3.0171
2024-06,The Immaculate Collection,3.013933333333333
2024-06,Shake It Up,3.0137666666666667
2024-06,Hannah Montana 3,3.013333333333333
2024-06,Sticky Sweet,3.0125
2024-06,B.o.B Presents: The Adventures of Bobby Ray,3.008
2024-06,Not Your Barbie Girl,3.0037666666666665
2024-06,Heaven & Hell,2.9882333333333335
2024-06,My House,2.9753166666666666
2024-06,I Had Some Help,2.970083333333333
2024-06,Water,2.9699666666666666
2024-06,GUTS,2.958483333333333
2024-06,Seleniko,2.9522166666666667
2024-06,Peace Is The Mission,2.9426833333333335
2024-06,MIRROR,2.9421666666666666
2024-06,Testify,2.9398999999999997
2024-06,Please Please Please,2.92
2024-06,Fine Line,2.9
2024-06,Better When I'm Dancin',2.87125
2024-06,The Divine Feminine,2.8405666666666667
2024-06,I'm Allergic To Dogs!,2.8345166666666666
2024-06,SUCKER,2.8311
2024-06,DNA,2.816516666666667
2024-06,emails i can't send,2.8057
2024-06,Ciconia When They Cry phase1 Original Soundtrack (-07th music Ver.-) [Increased version],2.8003
2024-06,Exit Tunes Presents Kamikyoku Wo Utattemita 3,2.7654833333333335
2024-06,"Glee: The Music, Volume 2",2.7582166666666668
2024-06,あいたい星人,2.7548166666666667
2024-06,Witness,2.7436666666666665
2024-06,HE KNOWS (feat. Lil Nas X),2.7056666666666667
2024-06,Savage Remix (feat. Beyoncé),2.6942833333333334
2024-06,I believe what you said,2.63685
2024-06,Rabbit Hole,2.6304833333333333
2024-06,"Battle! Gym Leader (From ""Pokémon Scarlet & Violet"") [Cover]",2.6180333333333334
2024-06,7,2.617766666666667
2024-06,Insane,2.61765
2024-06,The Greatest Show,2.5989666666666666
2024-06,Loud,2.593383333333333
2024-06,VULGAR (with Madonna),2.5876333333333332
2024-06,"TTYLXOX (From ""Shake It Up: Live 2 Dance"")",2.57955
2024-06,Victorious 2.0: More Music From The Hit TV Show (feat. Victoria Justice),2.566666666666667
2024-06,Survivor,2.54895
2024-06,"You're a Winner, Baby",2.5202333333333335
2024-06,Delirium,2.5185833333333334
2024-06,My Butt Has a Fever,2.4938333333333333
2024-06,Best Friend (feat. Doja Cat) [Remix EP] [Extended Edition],2.489716666666667
2024-06,The Bob's Burgers Movie,2.4795833333333333
2024-06,Funhouse (Expanded Edition),2.4672
2024-06,Waitress (Original Broadway Cast Recording),2.461333333333333
2024-06,Midnights,2.4522166666666667
2024-06,I Wanna Thank Me (feat. Niecy Nash),2.4137166666666667
2024-06,Listen,2.38585
2024-06,Slow Down,2.3848833333333332
2024-06,Sing 2 (Original Motion Picture Soundtrack),2.38475
2024-06,Stay,2.3822666666666668
2024-06,Bodega Bouquet,2.3689666666666667
2024-06,Keep Riding Me,2.3661
2024-06,F*CK LOVE 3+: OVER YOU,2.3634166666666667
2024-06,Pop Yo Shit,2.35415
2024-06,Boy Bi,2.3484833333333333
2024-06,ペルソナ4 オリジナル・サウンドトラック,2.3475
2024-06,MEET THE 6IXERS,2.3407
2024-06,MONTERO (Call Me By Your Name),2.2979166666666666
2024-06,小松未歩 6th ~花野~,2.282233333333333
2024-06,CVNTY,2.2744833333333334
2024-06,Secret Dreams and Forbidden Fire,2.2478833333333332
2024-06,Pink Friday 2,2.2392666666666665
2024-06,I Never Loved a Man the Way I Love You,2.237616666666667
2024-06,Go Simpsonic with The Simpsons,2.2168
2024-06,うみねこのなく頃に musicbox Red(disc a),2.1857
2024-06,Heaven knows,2.18355
2024-06,Talk That Talk,2.1806
