end_time_local,track_name,ms_played_minutes
2013-10,Numb,6.250666666666667
2013-10,Papercut,4.635283333333334
2013-10,New Divide,4.476883333333333
2013-10,UNTIL IT BREAKS - Instrumental,3.929333333333333
2013-10,ROADS UNTRAVELED - Instrumental,3.8409833333333334
2013-10,BURN IT DOWN - Instrumental,3.8407
2013-10,In the End,3.61555
2013-10,Wrecking Ball,3.5913333333333335
2013-10,I'LL BE GONE - Instrumental,3.535616666666667
2013-10,Riot,3.459766666666667
2013-10,LOST IN THE ECHO - Instrumental,3.4286666666666665
2013-10,CASTLE OF GLASS - Instrumental,3.4278166666666667
2013-10,What I've Done,3.4268833333333335
2013-10,CASTLE OF GLASS,3.4233333333333333
2013-10,LOST IN THE ECHO,3.4186666666666667
2013-10,IN MY REMAINS - Instrumental,3.3768333333333334
2013-10,The Diary of Jane - Single Version,3.342433333333333
2013-10,ROADS UNTRAVELED - Acapella,3.1843666666666666
2013-10,Kotov Syndrome,3.0793333333333335
2013-10,I'LL BE GONE - Acapella,2.9959166666666666
2013-10,LOST IN THE ECHO - Acapella,2.9474
2013-10,BURN IT DOWN - Acapella,2.93695
2013-10,CASTLE OF GLASS - Acapella,2.8178833333333335
2013-10,SKIN TO BONE - Instrumental,2.8038833333333333
2013-10,All The Small Things,2.8
2013-10,Bleed It Out,2.772883333333333
2013-10,IN MY REMAINS - Acapella,2.7326166666666665
2013-10,SKIN TO BONE - Acapella,2.6271833333333334
2013-10,One Step Closer,2.594883333333333
2013-10,LIES GREED MISERY - Instrumental,2.4346666666666668
2013-10,LIES GREED MISERY - Acapella,2.24735
2013-10,Look Down,1.8583
2013-10,VICTIMIZED - Instrumental,1.8089
2013-10,The Pretender,1.7949
2013-10,Castle On A Cloud,1.6759833333333334
2013-10,Master Of The House,1.2744
2013-10,VICTIMIZED - Acapella,1.24825
2013-10,Sooner Or Later,0.9631333333333333
2013-10,One Day More,0.8903166666666666
2013-10,Mountain Sound,0.6896833333333333
2013-10,The Diary,0.55625
2013-10,LIES GREED MISERY,0.5038666666666667
2013-10,The Docks (Lovely Ladies),0.4448
2013-10,10 Years,0.42568333333333336
2013-10,Cosplay Girlfriend,0.41175
2013-10,A Room in Bloomsbury,0.3708
2013-10,I Need A Doctor,0.3691833333333333
2013-10,Ichi Ni San....Go,0.3686333333333333
2013-10,Epilogue,0.29985
2013-10,Misery Business,0.2887
2013-10,Lost and Found,0.2737833333333333
2013-10,Broken Road,0.23358333333333334
2013-10,On My Own,0.21111666666666667
2013-10,Say Hello,0.20706666666666668
2013-10,Jornada Del Muerto,0.19891666666666666
2013-10,Kids,0.18343333333333334
2013-10,From Heads Unworthy,0.15488333333333335
2013-10,Last Nite,0.14628333333333332
2013-10,Song of Storms,0.14133333333333334
2013-10,Boku-Boku DnT,0.12693333333333334
2013-10,Out Of Control,0.09055
2013-10,Pray for you,0.08855
2013-10,Ai + K = Aki,0.08565
2013-10,If Everyone Cared,0.07971666666666667
2013-10,Descent,0.07156666666666667
2013-10,Numb / Encore,0.06733333333333333
2013-10,A Beautiful Lie,0.06655
2013-10,Into You,0.065
2013-10,Don't Do Sadness/Blue Wind - Original Broadway Cast Recording/2006,0.06191666666666667
2013-10,It was You,0.05803333333333333
2013-10,This Cold Black,0.05803333333333333
2013-10,BURN IT DOWN,0.05726666666666667
2013-10,"With You, Friends (Long Drive)",0.055716666666666664
2013-10,Love,0.05416666666666667
2013-10,Koukasen,0.0534
2013-10,Masquerade - Single Album Version,0.0472
2013-10,TSUKEMATSUKERU,0.044116666666666665
2013-10,Hyousa,0.04256666666666667
2013-10,yurayura,0.04178333333333333
2013-10,Regret message,0.040233333333333336
2013-10,"Over time, Over dream",0.04008333333333333
2013-10,Harder To Breathe,0.039466666666666664
2013-10,The Fighter (feat. Ryan Tedder),0.03791666666666667
2013-10,ARIA,0.0356
2013-10,Attack,0.03405
2013-10,Endorphin Release Sounds (Asmr Brain Tingle Relaxation),0.03405
2013-10,This Is It,0.0294
2013-10,Nights Of Love,0.028633333333333334
2013-10,Strange Clouds - feat. Lil Wayne,0.028633333333333334
2013-10,I'm a Mess,0.02785
2013-10,Sympathy,0.02785
2013-10,F**K You,0.024766666666666666
2013-10,Hands Held High,0.024766666666666666
2013-10,Without You,0.023983333333333332
2013-10,Lick It Up,0.023216666666666667
2013-10,Sleep Alone,0.023216666666666667
2013-10,Gunslinger,0.021666666666666667
2013-10,"Jajauma ni Sasenaide - ""Ranma 1/2"" opening song",0.020883333333333334
2013-10,oblivious,0.020883333333333334
2013-10,"Sugar - Live at Irving Plaza, NYC, NY - January 1999",0.020116666666666668
2013-10,"This Love, This Hate",0.020116666666666668
2013-10,Light Lag (TeddyLoid Fireworks Remix),0.019333333333333334
2013-10,So Cold - Remix,0.019333333333333334
2013-10,Detroit Rock City,0.018566666666666665
2013-10,99 Red Balloons,0.0
2013-10,A Waltz At The End,0.0
2013-10,Akatsuki No Kuruma (From Gundam Seed) - Vocal Version,0.0
2013-10,Beth,0.0
2013-10,Crazy Rainbow,0.0
2013-10,East Jesus Nowhere,0.0
2013-10,Evening Song,0.0
2013-10,"Fantasía Para Piano No. 3, Op. 1: Andante",0.0
2013-10,Girigiri Kagaku Shoujyo Falsie - New Arrange,0.0
2013-10,Heartthrob Killer (Feat. Jj Demon),0.0
2013-10,I: Ferocious Body,0.0
2013-10,Ichirin no hana,0.0
2013-10,Jungle P,0.0
2013-10,Lean Wit It,0.0
2013-10,Naraku No Hana / [higurashi No Naku Koro Ni Kai]op,0.0
2013-10,One Day,0.0
2013-10,"Oppa! Can I do it? (Feat. VASCO, and Ji-Goo In of Bang Sa Neung) - XXX Version",0.0
2013-10,Pure Love of the Girl (Feat. Mad Clown),0.0
2013-10,Red Hot,0.0
2013-10,Sekai Ha Sorewo Aito Sakebundaze,0.0
2013-10,Shakalaka,0.0
2013-10,Stereoman,0.0
2013-10,The Little Engine That Could,0.0
2013-10,What Happened To Us?,0.0
2013-10,Your Man,0.0
2013-10,ｋｏ．ｋｏ．ｒｏ（Ｎｅｗ　Ｍｉｘ）,0.0
2013-11,These Days,1.5092833333333333
2013-11,Drown - Live Acoustic - Rolling Stone Original (EP),0.5417166666666666
2013-11,The Fire,0.1339
2013-11,Try Honesty - Radio Edit,0.09286666666666667
2013-11,The Navy Song,0.08978333333333334
2013-11,The First Of Me,0.07351666666666666
2013-11,Rock And Roll All Nite,0.07043333333333333
2013-11,Train,0.04101666666666667
2014-03,Inori You Raise Me Up - Pray for Japan Version - Vocal Version (from Romeo X Juliet) (feat. Shiroku),4.571416666666667
2014-03,100nen go no kimi he,4.500216666666667
2014-03,My Pace,4.415766666666666
2014-03,Sakura Drops,4.201766666666667
2014-03,Bad Apple - Miku Mood Sweet,3.79025
2014-03,A Sanctuary,3.7124333333333333
2014-03,Coelacanth,3.6526
2014-03,Lilium - Piano Version,3.3987
2014-03,Arrietty's Song,3.313616666666667
2014-03,Riff Off: Mickey/Like A Virgin/Hit Me With Your Best Shot/S&M/Let’s Talk About Sex/I’ll Make Love To You/Feels Like The First Time/No Diggity,3.1700833333333334
2014-03,Time In Tide,3.15
2014-03,Pick Up Lines,2.0893
2014-03,Lion (from Macross Frontier) - Vocal Version,1.8479
2014-03,THEME of MUSICGUNGUN,1.6864833333333333
2014-03,Party In The U.S.A.,0.9110333333333334
2014-03,Greetings,0.8432
2014-03,Cheonaejia Tong I,0.48083333333333333
2014-03,聖誕禮物,0.46113333333333334
2014-03,Nouns 1,0.2810666666666667
2014-03,I'm Alive - PaniX BoX RemiX by Sasakure.UK,0.2728833333333333
2014-03,Personal Information,0.2557
2014-03,The Beginning Originally Performed By One Ok Rock,0.2539
2014-03,過後 (國),0.23841666666666667
2014-03,Expressions 1,0.22953333333333334
2014-03,"Frozen Heart - From ""Frozen""/Soundtrack Version",0.20543333333333333
2014-03,"Melancholy of Haruhi Suzumiya - ""Koi no Mikuru Densetsu""",0.18281666666666666
2014-03,F**k You,0.1752
2014-03,I'LL BE GONE,0.17375
2014-03,Re-Education (Through Labor),0.17093333333333333
2014-03,Tattered,0.13045
2014-03,六月十三,0.1243
2014-03,She's so Kawaii,0.12106666666666667
2014-03,Thneedville - Original Demo,0.0919
2014-03,God Knows,0.07408333333333333
2014-03,Look At Me Now,0.07206666666666667
2014-03,Lilium - Vocal Version,0.06843333333333333
2014-03,Lilium - Saint Version,0.06515
2014-03,Houkiboshi - Vocal Version,0.065
2014-03,Don't Stop The Music,0.06065
2014-03,Theme from Avatar the Last Airbender (From Avatar the Last Airbender),0.05895
2014-03,Tsubasa -Niji No Kanata He-,0.0577
2014-03,"Some People Are Worth Melting For - From ""Frozen""/Score",0.05623333333333334
2014-03,"Ichirin no Hana (from ""Bleach"") - Japanese Vocal Version",0.05218333333333333
2014-03,Top of the World,0.0514
2014-03,"The Great Thaw (Vuelie Reprise) - From ""Frozen""/Score",0.05005
2014-03,The World (From Death Note),0.048933333333333336
2014-03,Let It Whip,0.0468
2014-03,I'm Baka,0.045116666666666666
2014-03,Battle Of Rose / Anime [rozen Maiden],0.0427
2014-03,The Final Countdown,0.04255
2014-03,South Wind Memories,0.04008333333333333
2014-03,SUNRISE -My love is for you-,0.03868333333333333
2014-03,Itoshigoyo (Ballad ver),0.0383
2014-03,Piano Version: Sleepless Beauty - from Gravitation,0.03553333333333333
2014-03,I Hope You Think Of Me,0.032733333333333337
2014-03,Come Home,0.0327
2014-03,Moonlight Densetsu,0.032683333333333335
2014-03,Neutrino,0.03225
2014-03,Butter-Fly (From Digimon Adventure) - Vocal Version,0.03075
2014-03,Cups - Movie Version,0.030366666666666667
2014-03,1000 Times,0.030316666666666665
2014-03,Hoshi Wo Kazoeru Yori Mo (From Bokura Ga Ita),0.030183333333333333
2014-03,Nanamine Pasca ha dice wo huranai(Off Vocal),0.028633333333333334
2014-03,Red,0.02755
2014-03,REPLAY,0.0275
2014-03,KOUGOUSEI - Photosynthesis,0.025866666666666666
2014-03,Mosic Kakera / [code Geass Leouch Of The Rebellion]ed,0.023216666666666667
2014-03,Wing of Hope,0.023216666666666667
2014-03,SPiCa,0.022566666666666665
2014-03,Here to Stay Rmx,0.022433333333333333
2014-03,"Kimi wa boku ni niteiru - kimi to boku todokanu omoi (From ""gundam seed destiny"")",0.022133333333333335
2014-03,Curiosity,0.021316666666666668
2014-03,good bye,0.021116666666666666
2014-03,And One Fine Morning,0.019333333333333334
2014-03,肥皂泡,0.018566666666666665
2014-03,Shouldn't Come Back,0.018116666666666666
2014-03,Chocolate Train,0.017533333333333335
2014-03,Yuki Cross Theme (From Vampire Knight),0.01715
2014-03,5:15,0.0
2014-03,Beautiful,0.0
2014-03,Beautiful People (feat. Carolina Liar),0.0
2014-03,Byakumu no Mayu ~Ricordando il passato~,0.0
2014-03,"Every Heart, Minna no kimochi -Inuyasha ED Theme",0.0
2014-03,Fantasy,0.0
2014-03,Fukai Mori - From Inu Yasha,0.0
2014-03,Hanabi -Kimi Ni Koi Shita Natsu No Hi- - Piano Hikigatari,0.0
2014-03,Hold On,0.0
2014-03,Hotaruno Hikari,0.0
2014-03,Houkiboshi - From Bleach,0.0
2014-03,I Want It Now,0.0
2014-03,I am Queen,0.0
2014-03,Keep You With Me,0.0
2014-03,Koisuru_otomewa_dangan_liner,0.0
2014-03,Latimeria's Dream,0.0
2014-03,Lemon Ice Bar (Hatsune Miku) [Vocaloid Original],0.0
2014-03,Lilium - Music Box,0.0
2014-03,Loose Myself,0.0
2014-03,Pareedo (from Naruto Shippuuden),0.0
2014-03,Past Lives,0.0
2014-03,Pool Mashup: Just The Way You Are/Just A Dream,0.0
2014-03,READY STEADY GO,0.0
2014-03,Romeo & Juliet – “Inori You Raise Me Up”,0.0
2014-03,SANBIKA - Hymn,0.0
2014-03,SUNRISE,0.0
2014-03,Saint October – “Michinaru Basho e”,0.0
2014-03,Shooting Star - Acoustic,0.0
2014-03,Shout!,0.0
2014-03,Stand Up,0.0
2014-03,StarDustStream feat. HATSUNE MIKU,0.0
2014-03,Sunspot Cycle,0.0
2014-03,Ta.La.La,0.0
2014-03,Toeto,0.0
2014-03,Tori No Uta,0.0
2014-03,Tsubasa Chronicles - Blaze (From Tsubasa Chronicles),0.0
2014-03,Zombie on Your Lawn (Bonus Track),0.0
2014-03,pain,0.0
2014-03,penguin,0.0
2014-03,silky heart,0.0
2014-03,エレメンツ,0.0
2014-03,チョコレート・トレイン - Chocolate Train,0.0
2014-03,春の手紙 - A Letter To Spring,0.0
2014-03,ｄｉｖｅ　ｉｎｔｏ　ｔｈｅ　ｓｋｙ,0.0
2014-04,I Just Died In Your Arms,2.9339166666666667
2014-04,"Fixer Upper - From ""Frozen""/Soundtrack Version",2.7141
2014-04,Behind The Lie,2.5354666666666668
2014-04,When You Can't Sleep At Night,1.4192
2014-04,There! Right There!,1.2925666666666666
2014-04,More Than Just the Spare - Outtake,1.05
2014-04,Reindeer(s) Remix - Outtake,0.98495
2014-04,On My Own,0.7439333333333333
2014-04,"Reindeer(s) Are Better Than People - From ""Frozen"" / Soundtrack Version",0.7352833333333333
2014-04,Granger Danger (feat. Joey Richter & Lauren Lopez),0.6398833333333334
2014-04,Goin' Back to Hogwarts,0.4994
2014-04,Ocarina of Time - Gerudo Valley (Instrumental Remix) (The Legend of Zelda),0.4121666666666667
2014-04,Four Letter Words,0.40018333333333334
2014-04,Give Your Heart A Break - DJ Mike D Remix,0.3991166666666667
2014-04,Cara Mia Addio,0.3233666666666667
2014-04,"If I Didn't Have You - From ""Monsters, Inc.""",0.28981666666666667
2014-04,We Know Better - Outtake,0.26365
2014-04,"Wonderful - From ""Wicked"" Original Broadway Cast Recording/2003",0.25993333333333335
2014-04,"Doraemon - ""Doraemon no Uta""",0.24843333333333334
2014-04,Bad Apple!! - From Touhou,0.17821666666666666
2014-04,Stay Away,0.17551666666666665
2014-04,L's Theme (Death Note),0.16148333333333334
2014-04,On The Songs: Never Go Back,0.15938333333333332
2014-04,At The End Of The Day,0.14403333333333335
2014-04,Let It Go - Demi Lovato Version / Instrumental Karaoke,0.11855
2014-04,Under the Sea,0.11066666666666666
2014-04,"Innocence (from ""Sword Art Online"") - Instrumental",0.10543333333333334
2014-04,"Harry Freakin' Potter (feat. Joey Richter, Jaime Lyn Beatty & Dylan Saunders)",0.10236666666666666
2014-04,A Letter to Emily,0.09685
2014-04,Ocarina of Time - Gerudo Valley,0.08863333333333333
2014-04,"In Summer - From ""Frozen""/Soundtrack Version",0.08495
2014-04,Highschool of the Dead Main Theme (From Highschool of the Dead),0.08105
2014-04,Dragon Age: Origins,0.0725
2014-04,How Did You Know?,0.0677
2014-04,Dancing on the Moon,0.06423333333333334
2014-04,Sovngarde Song,0.0636
2014-04,The Ultimate Showdown,0.062
2014-04,Gerudo Valley,0.059583333333333335
2014-04,Truth - A great detective of love-(from Detective Conan) - Vocal Version,0.050866666666666664
2014-04,Roxie,0.050583333333333334
2014-04,Theme Song - From Legend of Zelda,0.05
2014-04,"Crossing Field (from ""Sword Art Online"") [Karaoke Version] - Originally Performed By Lisa",0.04856666666666667
2014-04,Ai no Senshi - Japanese Vocal Version,0.04763333333333333
2014-04,Broken,0.04643333333333333
2014-04,Silver Bullets,0.04643333333333333
2014-04,Dragon Ball Z Theme from Dragonball Z,0.04488333333333333
2014-04,Coronation Band Suite - Source Score,0.044333333333333336
2014-04,Requiem for the living - Hellsing,0.043816666666666663
2014-04,chAngE,0.04301666666666667
2014-04,I Said I'm Naruto (From Naruto),0.04256666666666667
2014-04,The Dreamer,0.040766666666666666
2014-04,Amaranth,0.037033333333333335
2014-04,Pokémon Legend,0.0349
2014-04,"Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version",0.03403333333333333
2014-04,Drink With Me,0.0334
2014-04,Civilization IV Medley,0.03326666666666667
2014-04,Samidare [from Naruto Shippuuden],0.0325
2014-04,What Do You Do with a B.A. in English / It Sucks to Be Me,0.03166666666666667
2014-04,We Go,0.028766666666666666
2014-04,Liam's Got A Phone Call (feat. Brian Holden),0.027083333333333334
2014-04,My Junk - Original Broadway Cast Recording/2006,0.0263
2014-04,Damned,0.021666666666666667
2014-04,Uso Sora,0.017016666666666666
2014-04,BioShock 2 - Cohen's Masterpiece,0.0
2014-04,Build That Wall (Zia's Theme),0.0
2014-04,Crysis 2 Intro,0.0
2014-04,Finish the Fight,0.0
2014-04,Naruto - Sadness and Sorrow,0.0
2014-04,Pacific Rim,0.0
2014-04,Still Alive,0.0
2014-04,Still Alive Portal Song,0.0
2014-04,The Office (Main Theme),0.0
2014-06,"For Good - From ""Wicked"" Original Broadway Cast Recording/2003",5.114883333333333
2014-06,Mine It Out - Minecraft Parody (feat. Kelsey VanSuch),4.7377
2014-06,Something Great,3.942
2014-06,"Be Our Guest - From ""Beauty And The Beast"" Soundtrack",3.748883333333333
2014-06,Lithium,3.7351
2014-06,Part of Your World,3.2582166666666668
2014-06,Honor To Us All,3.0533333333333332
2014-06,Come & Get It,3.0494333333333334
2014-06,The Other Side,3.03865
2014-06,Royals Parody,2.635283333333333
2014-06,"When Will My Life Begin? - From ""Tangled"" / Soundtrack Version",2.538883333333333
2014-06,"I Won't Say (I'm In Love) - From ""Hercules"" / Soundtrack Version",2.2950833333333334
2014-06,"Love Is an Open Door - From ""Frozen""/Soundtrack Version",2.078883333333333
2014-06,Go The Distance (Single),1.7650333333333332
2014-06,What Makes You Beautiful Parody,1.749
2014-06,Problem,1.7395
2014-06,Counting Stars,1.5147
2014-06,What About Love Parody,1.1823666666666666
2014-06,One Jump Ahead (Reprise),1.0226666666666666
2014-06,"Ooh La La (from ""The Smurfs 2"")",0.8770166666666667
2014-06,Right Place Right Time,0.8615833333333334
2014-06,My Sacrifice,0.7609666666666667
2014-06,"Once Upon a Dream - From ""Sleeping Beauty"" / Soundtrack Version",0.6009833333333333
2014-06,Dark Horse,0.42185
2014-06,Wrecking Ball Parody,0.3781333333333333
2014-06,I Am the One (Dark Fantasy Version),0.36501666666666666
2014-06,Call Me Maybe,0.3007
2014-06,Never Go Back,0.2822
2014-06,"Strangers Like Me - From ""Tarzan""/Soundtrack Version",0.26256666666666667
2014-06,Rock N Roll,0.24123333333333333
2014-06,Bang Your Mom,0.21786666666666665
2014-06,"Bibbidi-Bobbidi-Boo - From ""Cinderella"" Soundtrack",0.21138333333333334
2014-06,Everywhere,0.21076666666666666
2014-06,Happily,0.20888333333333334
2014-06,Classic,0.2027
2014-06,Heart Attack,0.18176666666666666
2014-06,We Own The Night,0.15816666666666668
2014-06,Glitter Puke,0.15516666666666667
2014-06,"When She Loved Me - From ""Toy Story 2""",0.1499
2014-06,Raping Time (feat. pewdiepie) - Radio Edit,0.12933333333333333
2014-06,I Turn My Camera On,0.10965
2014-06,Up All Night,0.10188333333333334
2014-06,Your Love Is My Drug,0.09781666666666666
2014-06,Love the Way You Lie,0.08961666666666666
2014-06,Happy Cow,0.08943333333333334
2014-06,E.T. V.D (Parody of Katy Perry's E.T.),0.08616666666666667
2014-06,When The Darkness Comes,0.08035
2014-06,I'm Osama,0.07056666666666667
2014-06,"Call Me Crazy (Parody of Carly Rae Jepsen's ""Call Me Maybe"")",0.07021666666666666
2014-06,"You've Got a Friend in Me - From ""Toy Story""/Soundtrack Version",0.06978333333333334
2014-06,Limbo,0.0692
2014-06,Arabian Nights,0.06891666666666667
2014-06,Summer Love,0.0665
2014-06,"Ever Ever After - From ""Enchanted"" / Soundtrack Version",0.06475
2014-06,Positive,0.05895
2014-06,Party In The U.S.A.,0.05726666666666667
2014-06,What About Love,0.056916666666666664
2014-06,Take Back the Night,0.0559
2014-06,I'll Make a Man Out of You,0.055716666666666664
2014-06,Sorry (feat. Big Sean),0.0534
2014-06,"Almost There - From ""The Princess and the Frog"" / Soundtrack Version",0.05285
2014-06,Gandalf Style (Parody of Gangnam Style),0.052616666666666666
2014-06,"Go the Distance - From ""Hercules"" Soundtrack",0.052616666666666666
2014-06,SIX Pieces for Orchestra: No. 1. Siren,0.04953333333333333
2014-06,"March Of The Witch Hunters - From ""Wicked"" Original Broadway Cast Recording/2003",0.04951666666666667
2014-06,The Duck Song,0.048883333333333334
2014-06,You Da One,0.04875
2014-06,Made In The USA,0.04791666666666667
2014-06,Clear Skys,0.0471
2014-06,Turn Around (feat. Ne-Yo),0.0469
2014-06,Don't Go Breaking My Heart,0.04661666666666667
2014-06,Daylight,0.04643333333333333
2014-06,The Mess I Made,0.04643333333333333
2014-06,Orphan Tears,0.046283333333333336
2014-06,Les Poissons,0.04618333333333333
2014-06,I Wish (feat. T.I.),0.044783333333333335
2014-06,Slow Down,0.04425
2014-06,"For the First Time in Forever - From ""Frozen""/Soundtrack Version",0.043816666666666663
2014-06,A Girl Worth Fighting For,0.04368333333333333
2014-06,I Just Can't Wait to Be King,0.0426
2014-06,Little White Lies,0.04256666666666667
2014-06,Best Friends (From Now On),0.0424
2014-06,Wake Up,0.04101666666666667
2014-06,Popular Song,0.04078333333333333
2014-06,Boxman 2.0,0.04036666666666667
2014-06,"Happy Working Song - From ""Enchanted"" / Soundtrack Version",0.040183333333333335
2014-06,"Kiss the Girl - From ""The Little Mermaid""/ Soundtrack Version",0.039466666666666664
2014-06,"Little April Shower - From ""Bambi""/Soundtrack Version",0.03843333333333333
2014-06,"I See the Light - From ""Tangled"" / Soundtrack Version",0.037616666666666666
2014-06,Cock Cakes,0.03741666666666667
2014-06,Trashin' The Camp,0.0367
2014-06,Let Me Go,0.036366666666666665
2014-06,Darth Vader vs Adolf Hitler 3,0.036166666666666666
2014-06,Started from the Bottom Parody,0.03601666666666667
2014-06,Dois Mundos (Two Worlds) - Reprise,0.035616666666666665
2014-06,Dear Darlin',0.0352
2014-06,Take Me or Leave Me,0.03495
2014-06,One Jump Ahead,0.03481666666666667
2014-06,Say Somethin,0.034716666666666667
2014-06,Take A Look Around,0.03326666666666667
2014-06,Salute,0.033166666666666664
2014-06,"Down To Earth - From ""WALL-E""",0.033016666666666666
2014-06,Wishing You Were Somehow Here Again - Single Album Version,0.033016666666666666
2014-06,Little Me,0.03256666666666667
2014-06,I Wish,0.03191666666666667
2014-06,22,0.031733333333333336
2014-06,Girl On Fire (feat. Nicki Minaj) - Inferno Version,0.031733333333333336
2014-06,Holy Grail,0.03166666666666667
2014-06,White Negro,0.03166666666666667
2014-06,The Way,0.03123333333333333
2014-06,Hello Heartache,0.030183333333333333
2014-06,"Chim Chim Cher-ee - From ""Mary Poppins""/Soundtrack Version",0.02915
2014-06,Cannonball,0.028916666666666667
2014-06,Love (feat. Ziggy Marley),0.028633333333333334
2014-06,Believe,0.028233333333333333
2014-06,Me And My Broken Heart,0.027083333333333334
2014-06,The Dwarven Nobles,0.027083333333333334
2014-06,Skyscraper,0.02645
2014-06,Nightingale,0.0263
2014-06,Red Alert 3 Theme - Soviet March,0.02615
2014-06,Lazy Eye,0.025033333333333335
2014-06,Heart In My Hand - Piano Version,0.024766666666666666
2014-06,Everybody,0.0247
2014-06,Ready or Not,0.0247
2014-06,"You Can Fly! You Can Fly! You Can Fly! - From ""Peter Pan""/Soundtrack Version",0.02465
2014-06,Animal,0.023733333333333332
2014-06,Hell March,0.022916666666666665
2014-06,Be Prepared,0.022866666666666667
2014-06,Moments,0.02235
2014-06,Good Time,0.021066666666666668
2014-06,Hawaiian Roller Coaster Ride,0.020883333333333334
2014-06,Helicopter,0.0203
2014-06,Chocolate Rain (Sweet Like Chocolate Remix),0.020116666666666668
2014-06,Mmm Yeah,0.020116666666666668
2014-06,Banga! Banga!,0.01875
2014-06,"Kim Jong Style (Parody of PSY's ""Gangnam Style"")",0.0178
2014-06,"Let It Go - From ""Frozen / Single Version",0.0178
2014-06,Boomerang,0.017583333333333333
2014-06,Chloe (You're the One I Want),0.017533333333333335
2014-06,Summer Forever,0.0175
2014-06,Kiss It Better,0.0174
2014-06,One And Only,0.0173
2014-06,Grenade,0.01715
2014-06,Move,0.017016666666666666
2014-06,Stay Out,0.016916666666666667
2014-06,Don't Say Goodnight,0.016766666666666666
2014-06,A Future That Many Will Never See,0.0
2014-06,Ain't It Fun,0.0
2014-06,An End Once and For All - Extended Cut,0.0
2014-06,Autumn Leaves - Deluxe Edition,0.0
2014-06,Breathing Underwater,0.0
2014-06,Cheated Hearts,0.0
2014-06,Colours,0.0
2014-06,Command & Conquer,0.0
2014-06,Dear No One,0.0
2014-06,Destiny Of The Chosen,0.0
2014-06,Dragon Age: Origins,0.0
2014-06,Drunk,0.0
2014-06,Echoes,0.0
2014-06,Elder Scrolls: Oblivion,0.0
2014-06,Epic Tank,0.0
2014-06,Everlasting Light,0.0
2014-06,Farewell and Into the Inevitable,0.0
2014-06,Generals Main Theme,0.0
2014-06,Glory Seeker,0.0
2014-06,"Gone, Gone, Gone",0.0
2014-06,Heartache On The Big Screen,0.0
2014-06,How Long Will I Love You - Bonus Track,0.0
2014-06,Human Nobility,0.0
2014-06,Kuvera,0.0
2014-06,Laura Palmer,0.0
2014-06,Lelianna's Song,0.0
2014-06,Like We Used To,0.0
2014-06,Neon Lights,0.0
2014-06,Oh No You Didn't - Mercenaries 2 Anthem,0.0
2014-06,Pom Poms,0.0
2014-06,SURFBOARD,0.0
2014-06,Say You Like Me,0.0
2014-06,She Looks So Perfect,0.0
2014-06,Sprawl II (Mountains Beyond Mountains),0.0
2014-06,The Only Reason,0.0
2014-06,The Rat,0.0
2014-06,The World At Large,0.0
2014-06,Wild Heart,0.0
2014-06,Wings,0.0
2014-06,With Honors,0.0
2014-06,human,0.0
2018-12,Happy,3.8884166666666666
2018-12,Happy Hanukkah,3.7666666666666666
2018-12,The Chanukah Song,3.7324333333333333
2018-12,A Milli,3.6973333333333334
2018-12,Love Myself,3.6462166666666667
2018-12,Famous,3.267333333333333
2018-12,Al Hanissim,3.2088833333333335
2018-12,Watch Me (Spin / Drey Drey),2.9109666666666665
2018-12,Big Rings,1.5354833333333333
2018-12,Burn,1.5272833333333333
2018-12,Forever,1.1539833333333334
2018-12,Crazy In Love (feat. Jay-Z),0.84
2018-12,Mahapecha Shel Simcha,0.15466666666666667
2018-12,Ihiye Beseder,0.08211666666666667
2018-12,Golden Boy,0.0519
2019-01,Time Machine,1.9016166666666667
2019-03,L'khu N'ranena,0.19491666666666665
2021-10,Jerusalem (Originally recorded by Matisyahu),0.33973333333333333
2022-12,Brendan's Death Song,5.638883333333333
2022-12,Seizensetu - Acoustic solo guitar ver.,3.0268166666666665
2022-12,ALIVE,1.9335833333333334
2022-12,Zutto Hutari - game size,1.71465
2022-12,Astronaut In The Ocean,0.552
2022-12,Space Oddity - 2015 Remaster,0.4529666666666667
2022-12,Last Friday Night (T.G.I.F.),0.44656666666666667
2022-12,Our House,0.352
2022-12,Thanks - from yours - 2022 mastering Ver.,0.2712833333333333
2022-12,"Baby Doll (From ""Ragini Mms 2"")",0.12656666666666666
2022-12,Space Jam,0.05545
2022-12,thanks -summer twilight-,0.02808333333333333
2023-01,Changes,1.3905666666666667
2023-01,Chicago Drag,0.6727
2023-01,Angels (feat. Saba),0.30683333333333335
2023-01,Chicago,0.25101666666666667
2023-01,End of Beginning,0.1831
2023-01,Your Cat,0.11555
2023-01,I'd Rather Be Me,0.10061666666666666
2023-01,Sunny Duet,0.08568333333333333
2023-01,LSD (feat. Chance The Rapper),0.0768
2023-01,Love Like There's No Tomorrow,0.02275
2023-02,We Like To Party! (The Vengabus),0.6794666666666667
2023-02,Made In Japan,0.14968333333333333
2023-02,ABC,0.07288333333333333
2023-03,Toxic,0.9358166666666666
2023-04,Aoi Chou,0.5841666666666666
2023-04,I Have Nothing,0.023466666666666667
2023-04,"Cruel Angel's Thesis (From ""Neon Genesis Evangelion"")",0.0224
2023-05,THE WORLD IS MINE,0.0263
2024-04,I'd Have to Think About It,0.2887
